Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tunisia,TUN,Urban population growth (annual %),SP.URB.GROW,,2.134063078,2.220350589,2.333011961,2.437300766,2.660848938,3.301915056,4.422377905,4.579282989,4.610248072,4.558790566,4.507539955,4.479615426,4.477422728,4.490871822,4.43167187,3.995857416,3.935181227,3.840291366,3.748196375,3.680579266,3.660357806,3.660843767,3.66256006,3.858361198,4.219374505,4.158527074,4.053187376,3.912098787,3.738873745,3.616149752,3.531274503,3.424875008,3.298663234,3.01110182,2.283850305,2.099549963,1.973463733,1.865445404,1.760213965,1.684679974,1.630480867,1.589849903,1.573049666,1.524486311,1.37047263,1.351347456,1.353466729,1.371197127,1.397446416,1.442401645,1.674507471,1.695015344,1.531639386,1.541719163,1.53909907,1.525648853,1.502734486,1.464674213,1.416846562,1.380955424,1.28779928,1.222277564,1.291856787
Turkiye,TUR,Urban population growth (annual %),SP.URB.GROW,,4.395564619,4.370188244,4.338763992,4.222913736,4.068828754,4.599942364,4.910119202,4.825276871,4.670585042,4.534123291,4.120662135,3.919773437,3.882146453,3.803469816,3.677693065,3.261622767,3.15611421,3.157033115,3.077557913,3.041638329,5.172439596,6.052406016,6.104847041,5.936020238,5.717517042,4.895635951,4.460836889,4.352856968,4.242007283,4.12063306,3.115921597,2.657139338,2.633449479,2.627127033,2.554085519,2.50224344,2.45428697,2.388145359,2.317313588,2.26122886,2.404867541,2.364464814,2.270137601,2.294218097,2.258258008,2.191743452,1.673849985,2.12787623,2.223816678,2.347416784,2.279157897,2.072623986,2.055325341,2.099050847,2.062196295,2.053404144,1.982343734,2.019884901,2.075703123,1.596480824,1.518277513,1.574466768,0.977359938
Tuvalu,TUV,Urban population growth (annual %),SP.URB.GROW,,3.993685319,4.05535021,3.897281,3.751073322,3.711363451,4.040004549,4.413142942,4.479646469,4.045124341,3.809984623,3.820174223,3.751819215,3.824828827,5.804598215,7.513788657,7.497655555,7.447069256,7.320956676,6.365570703,5.206960331,4.618486526,4.29563611,4.080612767,3.920606661,4.370322974,5.556037791,5.452083888,5.497567407,5.295610135,5.082813549,5.091819056,2.98454754,1.471696908,1.378331578,1.21734407,1.179258949,1.119153672,0.946124515,0.982752739,0.860512556,0.718942661,0.758255194,2.327729164,3.393049272,3.301992102,3.216096614,3.173026882,3.16772808,3.231357564,3.216728701,3.233773946,3.229807844,2.324008753,1.493855911,1.394938924,1.284617758,1.22330303,1.726233341,2.16003728,2.283856046,2.412107186,2.085823012,1.831479573
Tanzania,TZA,Urban population growth (annual %),SP.URB.GROW,,5.681626536,5.720832657,5.712360027,5.744451821,5.750647116,5.740157474,5.763796626,9.682847424,10.48993023,10.50207872,10.53637888,10.57325485,10.55176266,10.51378803,10.48674134,10.4542081,10.36028071,10.22667635,6.832359126,6.038936,5.879460197,5.865996441,6.04785967,6.014978681,6.001641331,6.076698199,6.037894609,5.803339469,4.565713359,4.344969617,4.281118707,4.226101764,4.850051069,5.56722735,4.866569667,3.547701238,3.707453391,4.258901365,4.281405765,4.472783839,4.344246379,4.235741155,5.091809754,5.272588403,5.308371285,5.322382004,5.298791167,5.206263956,4.949957439,5.018489355,5.256752346,5.293763131,5.380430078,5.437558907,5.625505692,5.716223626,5.573543618,5.353053234,5.142630881,5.09920514,5.050037871,4.963154848,4.881960817
Uganda,UGA,Urban population growth (annual %),SP.URB.GROW,,7.284386966,7.324153527,7.395296057,7.427592867,7.417582083,7.478004212,7.488891714,7.549847638,7.493327334,4.600090712,3.947582697,3.611449427,3.460157519,3.601105746,3.710375853,3.745479358,3.758294537,3.746224579,3.501083664,4.463785476,5.987089608,6.224286057,6.370563916,6.576133444,6.704439126,6.782340627,6.925344833,6.995724459,7.021015546,7.006126138,6.629768767,6.29960715,6.322896442,6.204962961,5.574803919,5.552493498,5.729674207,5.789672098,6.037282915,5.92654402,5.812838621,5.865644451,5.866055225,5.697538338,5.61353644,5.619865346,5.617433173,5.600502731,5.567315111,5.555081373,5.529397674,5.502855924,5.457722814,5.54083187,5.644021762,5.859517223,5.993330291,5.862543635,5.834181652,5.737879423,5.583485134,5.342484502,5.094203179
Ukraine,UKR,Urban population growth (annual %),SP.URB.GROW,,2.978633504,2.85141523,2.724606176,2.634308906,2.677269667,2.589837556,2.561320136,2.469872845,2.33577146,2.060853772,1.978133827,2.075506867,1.942658636,1.864934365,1.780900287,1.682834925,1.578444887,1.490603626,1.474098861,1.466678131,1.472296518,1.288871598,1.305936269,1.30920261,1.222956183,1.241006502,1.255553174,1.304153875,0.967206157,0.286868142,0.26842962,0.346221861,0.113544231,-0.438483892,-0.731801809,-0.82896645,-0.853147241,-0.836923737,-0.884585969,-0.948477352,-0.994343799,-0.800901904,-0.597584262,-0.506762267,-0.447694616,-0.412356449,-0.335328946,-0.280635586,-0.185120842,-0.260137167,-0.224115233,-0.11167546,-0.092571498,-0.344325218,-0.09701309,-0.15169376,-0.217318609,-0.271672019,-0.310336425,-0.407476423,-0.60103307,-14.08457741,-2.415421145
Upper middle income,UMC,Urban population growth (annual %),SP.URB.GROW,,3.493507572,4.205395363,4.817978159,4.732277671,3.056643178,3.268044986,3.235276778,3.229743525,3.241353165,3.210490686,3.239173528,3.162240169,3.303741513,3.414970215,3.285237034,3.08877306,3.001520804,3.587716672,4.160446276,4.093858956,4.164365125,4.221556258,3.885245312,3.815115911,3.764591382,3.759431601,3.743712377,3.678951061,3.541020957,3.477015741,3.508051124,3.365497725,3.245176476,3.176148504,3.122405465,3.080940701,3.035247618,2.983577289,2.909897909,2.863710338,2.92999931,2.954236707,2.894035902,2.870530486,2.827634816,2.696617937,2.578772229,2.602417638,2.581897698,2.518537143,2.423236585,2.429101795,2.411653335,2.357926028,2.310105957,2.225515899,2.172455478,2.073824725,1.947748305,1.765525443,1.579852224,1.250318797,1.337526566
Uruguay,URY,Urban population growth (annual %),SP.URB.GROW,,1.537560116,1.486024954,1.439291058,1.381552319,1.315533221,1.246681748,1.169825231,1.07809965,0.957936938,0.834132093,0.789207482,0.797418241,0.796505628,0.826328947,0.905445153,1.165704998,1.115546147,1.041013953,0.970943269,0.893676442,0.854633008,0.870189762,0.889336148,0.904961979,0.924571211,0.976694422,0.995881584,1.025816198,1.045305175,0.99825962,0.958683089,0.944838987,0.918224023,0.910668283,0.902312202,0.892878527,0.912636382,0.873218355,0.817602452,0.713783964,0.562747242,0.454286872,0.393085536,0.377638777,0.375119849,0.389484489,0.432832591,0.457566063,0.464623764,0.471068347,0.477160589,0.416235193,0.407306701,0.416989737,0.433656929,0.425349928,0.347579383,0.240039132,0.136356775,0.112939219,0.009647532,-0.012334353,0.095886999
United States,USA,Urban population growth (annual %),SP.URB.GROW,,2.200570878,2.076494302,1.970559363,1.913437108,1.767653287,1.665558704,1.592820422,1.495762638,1.467992726,1.531151622,1.279277894,1.084106289,0.968058589,0.927239982,0.999564503,0.963796081,1.019346153,1.071788951,1.117147538,1.021992478,1.187337971,1.158817769,1.119456627,1.067786202,1.087690787,1.125320221,1.093244264,1.107017474,1.140364939,1.410256285,1.867384399,1.908632997,1.831182276,1.73098223,1.686466663,1.652782978,1.681975267,1.637627657,1.612956772,1.512011391,1.213380422,1.148418847,1.078360384,1.143885301,1.135884591,1.17796816,1.163067761,1.156185671,1.085290294,1.035344801,0.939505411,0.949565508,0.914510414,0.959430782,0.966674782,0.958268061,0.87178526,0.76743743,0.701867775,1.217299413,0.409854419,0.621755419,0.749164335
Uzbekistan,UZB,Urban population growth (annual %),SP.URB.GROW,,4.510132348,4.667733859,4.623678358,4.55059092,4.491759193,4.381892309,4.267236097,4.175800068,4.056111237,4.111847705,4.215126896,4.157256962,4.150990584,4.151250294,4.151458642,4.15254926,4.135851175,4.031983098,3.269260206,2.435123853,2.377622893,2.389701433,2.432956681,2.511930788,2.600358532,2.68375859,2.716384102,2.674369188,3.053049422,3.142682962,3.264360838,3.466287448,3.381912814,3.067308845,2.901317924,2.997543053,2.958449946,2.675736585,2.135094743,2.434208789,2.301218479,2.252720412,2.184188794,2.163974107,2.16345137,2.212452854,2.405961824,2.578263292,2.648912383,3.777232548,3.064009421,1.276404231,1.365824888,1.49043636,1.547412369,1.541606796,1.48587814,1.594452492,1.787284108,1.888410357,1.997521347,2.154956438,2.251913438
St. Vincent and the Grenadines,VCT,Urban population growth (annual %),SP.URB.GROW,,3.519715254,3.472676797,3.364379384,3.278849045,3.267634969,3.261634378,3.180369381,3.099916107,3.054465589,2.993722537,2.864889724,2.747547597,2.655788499,2.58410757,2.466870953,2.353723547,2.294063564,2.226386301,2.127597482,2.065117023,2.150344582,2.204457836,2.120446519,2.040690703,1.962512273,1.86285455,1.761229041,1.679810764,1.606292571,1.525095808,1.555042519,1.239381477,1.191206731,1.120080637,1.032997851,0.930463601,0.804881422,0.717713525,0.661727416,0.647655496,0.645419872,0.631682409,0.499814329,0.358477998,0.300283404,0.253965984,0.258986694,0.344902667,0.371838397,0.318155715,0.248206232,0.232716275,0.211766096,0.302011476,0.395126068,0.310939231,0.405159455,0.543737427,0.453886037,0.511325227,0.503344703,0.41871762,0.543145696
"Venezuela, RB",VEN,Urban population growth (annual %),SP.URB.GROW,,5.594080251,5.167322066,5.054162906,4.954906157,4.847678461,4.756098536,4.660322519,4.570679008,4.468350796,4.383076109,4.298658542,4.103887459,3.980828531,3.933540312,3.886236246,3.847338897,3.801571055,3.753462753,3.700664063,3.639874873,3.573612535,3.434215633,3.33947708,3.286195846,3.230273199,3.200938791,3.168451949,3.110960564,3.044047124,2.972403423,2.829512235,2.727842082,2.651977167,2.5803219,2.51459226,2.454442744,2.404126708,2.359665682,2.299165655,2.244044224,2.167146396,1.824963525,1.794738905,1.740466211,1.700281141,1.641231213,1.578316994,1.502444466,1.430358922,1.386871897,1.346955693,1.2951321,1.250965113,1.195999461,1.119531254,0.70366356,-0.560394033,-2.415196646,-2.868724752,-1.630797425,-0.973082845,0.420433261,1.946821036
British Virgin Islands,VGB,Urban population growth (annual %),SP.URB.GROW,,3.58094527,3.359999868,3.344793407,3.418346682,4.005876055,4.521025775,5.437444768,6.720085077,8.287926713,8.030413875,5.551898344,4.127293141,4.291547364,4.376365378,4.442905826,4.492943156,4.482543138,4.421349714,4.401479512,5.450718784,8.786875544,9.008858097,8.90250319,8.759219242,8.615476657,8.424747601,8.245377817,8.13523787,8.037909397,8.000037157,6.934279614,3.049870742,2.944720133,3.033866451,3.070603713,3.155618363,3.229961815,3.256101605,3.276521683,3.267869143,3.371895185,3.673351914,3.885357304,3.965991906,4.080968296,4.166867627,4.217771187,4.333671782,4.236806673,2.625468712,2.218309181,2.394667992,1.60322538,1.869636065,2.150143788,2.06192872,1.87982127,1.720877107,1.718926076,1.803305494,1.515531472,1.421701264,1.58677405
Virgin Islands (U.S.),VIR,Urban population growth (annual %),SP.URB.GROW,,7.815084526,4.372200269,15.1266507,4.681395705,8.527568365,8.068525015,8.061226963,14.5161955,9.762416661,6.89217268,12.80379958,8.94300425,11.28960264,8.186941143,6.36330882,3.141677627,-1.814267786,4.14236679,1.471324338,4.679853536,1.318673086,1.267347586,1.282815011,1.209450738,1.072605822,0.951640311,0.888347662,0.842701616,0.839069965,3.567719629,1.490590452,1.509159043,1.431117404,1.277356332,1.022573362,0.786585186,0.743083298,0.643315635,0.510491179,0.426410139,0.160925056,0.201288113,0.227571907,0.188590809,0.204972627,0.132810637,0.174844109,0.252884288,0.19754928,0.141564951,0.115056859,0.072086819,0.023368354,0.00292066,-0.014604154,-0.0457735,-0.089659883,-0.138546069,-0.194483191,-0.243882254,-0.290692169,-0.332975709,-0.377661128
Viet Nam,VNM,Urban population growth (annual %),SP.URB.GROW,,4.950777435,4.899875819,5.054379262,4.930668062,4.785297115,4.617941269,4.477740459,4.340783841,4.301239944,4.350107284,2.851736494,2.79971325,2.737014286,2.739808348,2.824201146,3.030633755,3.089203665,3.078742303,2.72176395,2.544497236,2.768610896,2.78557042,2.773749137,2.741771213,2.69873339,2.656364146,2.596998882,2.545759102,2.907997809,4.008407961,3.958055474,3.881242599,3.766377419,3.637352126,3.504590427,3.372114803,3.239021812,3.149237295,3.172544477,3.428601973,3.311961063,3.303425636,3.280194501,3.259909385,3.220743787,3.169769015,3.145561051,3.145802321,3.182645442,3.24435486,3.223779493,3.21113052,3.18611624,3.159725318,3.116340974,3.061435126,2.98533942,2.917947127,2.859150286,2.831514259,2.733031277,2.593789028,2.507234801
Vanuatu,VUT,Urban population growth (annual %),SP.URB.GROW,,4.536980475,4.557610091,4.605684252,4.626054495,4.670015119,4.68745627,4.714529434,4.759051469,4.768053842,4.793738104,4.81461562,4.839234287,4.849986032,4.856354572,4.858526713,4.870652066,4.85046614,4.733767594,4.84613701,4.961445879,4.830882692,4.874326829,4.91598128,4.955053249,4.963958143,4.985920278,4.985196212,4.984677418,4.840141433,3.991788933,3.984978187,3.989323013,3.958913755,3.929082319,3.88231409,3.851947948,3.816806901,3.798359575,3.801675721,3.79704141,3.833981586,3.825993592,3.787876845,3.730143996,3.687539213,3.66191066,3.65648731,3.675516495,3.670682558,3.098663189,2.754705529,2.773872484,2.794059467,2.800101344,2.784712924,2.826265753,2.851324658,2.842833777,2.835422403,2.879235982,2.909814188,2.940220699,2.96677953
World,WLD,Urban population growth (annual %),SP.URB.GROW,,2.819557633,3.059504432,3.24400068,3.222081063,2.707263225,2.683824714,2.664525258,2.6603411,2.657865209,2.626483018,2.669208589,2.600354543,2.632190473,2.660703989,2.485560586,2.49970295,2.469903559,2.649094291,2.837102709,2.838686075,2.868307766,2.778209705,2.654710735,2.638429288,2.642318305,2.671188022,2.687211978,2.663979611,2.602333964,2.60306297,2.554348605,2.48240124,2.413356644,2.369872015,2.323808819,2.290816664,2.267932411,2.243301648,2.204708657,2.1876831,2.302236828,2.367002112,2.335106382,2.3259364,2.316722967,2.289406141,2.250334985,2.272442281,2.236015709,2.193947885,2.081146756,2.095078379,2.096494508,2.087274033,2.066192676,2.033825163,1.993905117,1.938596786,1.876035682,1.802970839,1.609492486,1.550708385,1.695357242
Samoa,WSM,Urban population growth (annual %),SP.URB.GROW,,3.342124987,3.216567255,3.090924592,2.948934308,2.92035901,2.841368543,3.150859267,3.025428387,2.922408428,2.897943951,2.853120237,2.232493956,1.904942922,2.139832115,2.349981645,2.218031672,1.586791455,1.104431846,1.017214072,0.955430446,0.872595933,0.450419311,0.033911717,-0.098941336,-0.155677298,-0.093522842,0.246371806,0.406458728,0.258819702,0.176849598,0.308037208,0.921229432,1.334692406,1.427665113,1.450076241,1.447676475,1.442501394,1.444882316,1.419287424,1.39447963,1.238618966,0.012211354,-0.678766129,-0.780000499,-0.826101391,-0.724704452,-0.529916201,-0.410719843,-0.374155724,-0.329498006,-0.248479154,-0.279957547,-0.314279349,-0.320446832,-0.339655745,-0.273078543,-0.224221186,-0.146275232,0.015682585,0.487545125,0.942255425,0.928354618,0.8565635
Kosovo,XKX,Urban population growth (annual %),SP.URB.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Urban population growth (annual %),SP.URB.GROW,,5.731855872,5.729684641,5.681025623,5.741811907,5.85448101,5.910030389,5.986802867,6.05894306,6.117379447,6.22459778,4.820404063,4.895517076,4.951087931,5.01660314,5.091450348,5.180041477,5.238240136,5.306572619,5.392512878,5.51550918,5.585495436,5.658849816,5.742260781,5.823252575,5.887082125,6.14920306,6.552126446,6.567907628,6.506144129,6.474593334,6.450353719,6.411461046,6.354853003,6.269935308,5.753621063,5.161069081,4.94878939,4.882074958,4.827841471,4.778908179,4.68608387,4.617754709,4.58698076,4.585812266,4.698031521,4.879704146,4.912163401,4.863597847,4.819355385,4.778038957,4.747606166,4.711763169,4.666343162,4.600736141,4.4884117,4.380139823,4.306424487,4.209541496,4.133612809,3.999744035,3.806804483,3.796454801,3.838150822
South Africa,ZAF,Urban population growth (annual %),SP.URB.GROW,,3.17204248,3.21985253,3.27617293,3.303543605,3.333064503,3.333201519,3.329709411,3.326640435,3.297279371,3.23372504,3.046943741,2.980441153,2.970523644,2.933501925,2.881629408,2.812743153,2.805478337,2.821489877,2.785216712,2.793151615,2.9187761,2.918049297,3.0202556,3.133240489,3.537835023,4.352101891,4.56202338,4.518988092,4.392617115,4.106003041,3.547015791,2.972648249,2.721094666,2.629443703,2.534607676,2.403002083,2.259344931,2.108274954,1.967882126,1.810162329,1.720609823,1.829719299,1.866252046,1.866844092,1.86133324,1.868181487,1.907058126,2.016722351,2.057086493,2.05015046,2.108455376,2.16396302,2.181679686,2.386571512,2.873153342,1.760214053,1.163250053,1.989499664,2.047265766,1.965304746,1.728207354,1.557749124,1.571243582
Zambia,ZMB,Urban population growth (annual %),SP.URB.GROW,,7.502120109,7.485321762,7.775605757,9.295405522,9.183078517,9.104856565,8.988149869,8.888148491,8.697684478,6.192304892,5.614484178,5.627403506,5.633697832,5.652618194,5.659826146,5.665209853,5.632669751,5.591990123,5.535378725,5.498330079,3.145912363,3.10268264,3.109195494,2.957570786,2.885730885,2.889205037,2.794173694,2.641555622,2.537578431,2.447113516,1.427051528,1.204589264,1.172359712,1.185097674,1.19353415,1.214170512,1.294322736,1.306376814,1.329423369,1.464844238,3.569088714,4.398829134,4.421997634,4.502499852,4.624365711,4.758969452,4.824192493,4.856340711,4.82376018,4.7603645,4.629572726,4.555769524,4.529647587,4.504314683,4.45259503,4.406528945,4.373368815,4.322059676,4.265728185,4.189737992,4.094429904,4.009237559,3.967076567
Zimbabwe,ZWE,Urban population growth (annual %),SP.URB.GROW,,4.770005752,5.12066703,6.836676951,6.835606256,6.803117257,6.789563854,6.774661608,6.768280887,6.638310597,5.914239139,5.838183806,5.899041107,5.960273861,6.03447634,5.634853493,5.490802742,4.963411097,3.846912812,3.964819566,8.095093471,8.590861521,6.190106353,6.498092927,6.274775307,6.121119284,5.993363633,5.886274749,5.723131774,5.463408355,5.25979,5.130429434,5.035915592,2.867010257,1.856697353,2.498661082,2.913629485,2.878026382,2.86056814,2.676076518,2.228929784,1.855720569,1.823767784,0.451008008,0.163857394,-0.014148145,0.320336245,0.428246463,0.254389398,0.482488069,0.706879123,0.891611679,1.272567711,1.613530724,1.730983244,1.769505057,1.806610315,1.860764715,1.933653001,1.99235149,2.130420915,2.234723527,2.308436635,2.466992454
